,Entity's Name,LOC Count,Header Count,Annotation Count,Inner Entities Lines,Total,Entity Type
,/:sandmark.util.StackFrame,36,1,0,0,37,CLASS
,/:sandmark.util.Random,9,1,0,0,10,CLASS
,/:sandmark.util.Inliner,213,1,0,0,214,CLASS
,/:sandmark.util.InlinedStackFrame,38,0,0,0,38,CLASS
,/:sandmark.util.FieldID,42,1,0,0,43,CLASS
,/:sandmark.util.MethodSignatureChanger,111,1,0,0,112,CLASS
,/:sandmark.util.PriorityQueue,92,1,0,50,143,CLASS
,/:sandmark.util.PriorityQueue$Ascending,25,0,0,0,25,INNER_CLASS
,/:sandmark.util.PriorityQueue$Descending,25,0,0,0,25,INNER_CLASS
,/:sandmark.util.StringInt,39,1,0,0,40,CLASS
,/:sandmark.util.Combinations,53,1,0,0,54,CLASS
,/:sandmark.util.StaticSplit,54,1,0,0,55,CLASS
,/:sandmark.util.ConfigPropertyChangeListener,4,1,0,0,5,INTERFACE
,/:sandmark.util.exprtree.NodeInfo,59,1,0,0,60,CLASS
,/:sandmark.util.exprtree.DependencyGraph,355,1,0,18,374,CLASS
,/:sandmark.util.exprtree.DependencyGraph$BlockComparator,18,0,0,0,18,INNER_CLASS
,/:sandmark.util.exprtree.Node,15,1,0,0,16,CLASS
,/:sandmark.util.exprtree.ExprTree,593,1,0,58,652,CLASS
,/:sandmark.util.exprtree.ExprTree$NodeComparator,22,0,0,0,22,INNER_CLASS
,/:sandmark.util.exprtree.ExprTree$GraphComparator,36,0,0,0,36,INNER_CLASS
,/:sandmark.util.Node,5,1,0,0,6,CLASS
,/:sandmark.util.CircularBuffer,64,0,0,18,82,CLASS
,/:sandmark.util.CircularBuffer$Iterator,18,0,0,0,18,INNER_CLASS
,/:sandmark.util.Math,73,1,0,0,74,CLASS
,/:sandmark.util.MethodCaller,50,1,0,0,51,CLASS
,/:sandmark.util.splitint.PartialSumSplitter,78,1,0,0,79,CLASS
,/:sandmark.util.splitint.CombinationSplitter,104,1,0,0,105,CLASS
,/:sandmark.util.splitint.FastCRTSplitter,71,1,0,0,72,CLASS
,/:sandmark.util.splitint.IntSplitter,5,1,0,0,6,INTERFACE
,/:sandmark.util.splitint.SlowCRTSplitter,140,1,0,0,141,CLASS
,/:sandmark.util.splitint.ResidueSplitter,7,1,0,0,8,CLASS
,/:sandmark.util.splitint.ScaledSplitter,93,1,0,0,94,CLASS
,/:sandmark.util.splitint.CRTSplitter,264,1,0,26,291,CLASS
,/:sandmark.util.splitint.CRTSplitter$Congruence,26,0,0,0,26,INNER_CLASS
,/:sandmark.util.splitint.AdditiveSplitter,54,1,0,0,55,CLASS
,/:sandmark.util.splitint.ValueSplitter,70,1,0,0,71,CLASS
,/:sandmark.util.InstructionTree,59,1,0,21,81,CLASS
,/:sandmark.util.InstructionTree$BTN,21,0,0,0,21,INNER_CLASS
,/:sandmark.util.stealth.Cluster,378,1,0,0,379,CLASS
,/:sandmark.util.stealth.Stealth,82,1,0,0,83,CLASS
,/:sandmark.util.ByteCodeLocation,42,1,0,0,43,CLASS
,/:sandmark.util.SparseVector,48,1,0,25,74,CLASS
,/:sandmark.util.SparseVector$Iterator,25,0,0,0,25,INNER_CLASS
,/:sandmark.util.Dot,138,1,0,0,139,CLASS
,/:sandmark.util.exec.MethodCallData,120,1,0,0,121,CLASS
,/:sandmark.util.exec.Output,48,1,0,0,49,CLASS
,/:sandmark.util.exec.HeapNode,13,1,0,0,14,CLASS
,/:sandmark.util.exec.TracingException,8,1,0,0,9,CLASS
,/:sandmark.util.exec.HeapData,32,1,0,0,33,CLASS
,/:sandmark.util.exec.DumpAll,74,1,0,0,75,CLASS
,/:sandmark.util.exec.EventHandler,12,1,0,0,13,CLASS
,/:sandmark.util.exec.Breakpoint,54,1,0,0,55,CLASS
,/:sandmark.util.exec.Overseer,106,1,0,0,107,CLASS
,/:sandmark.util.exec.Heap,247,1,0,0,248,CLASS
,/:sandmark.util.exec.EventThread,192,1,0,18,211,CLASS
,/:sandmark.util.exec.EventThread$BreakpointEvent,10,0,0,0,10,INNER_CLASS
,/:sandmark.util.exec.EventThread$ExitBreakpoint,8,0,0,0,8,INNER_CLASS
,/:sandmark.util.opaquepredicatelib.StringOpPredicateGenerator,119,1,0,0,120,CLASS
,/:sandmark.util.opaquepredicatelib.IntComparePredicateGenerator,91,1,0,0,92,CLASS
,/:sandmark.util.opaquepredicatelib.ObjectComparePredicateGenerator,130,1,0,0,131,CLASS
,/:sandmark.util.opaquepredicatelib.PredicateFactory,37,1,0,0,38,CLASS
,/:sandmark.util.opaquepredicatelib.AlgebraicPredicateGenerator,108,1,0,0,109,CLASS
,/:sandmark.util.opaquepredicatelib.OpaqueManager,63,1,0,0,64,CLASS
,/:sandmark.util.opaquepredicatelib.smNode,216,1,0,0,217,CLASS
,/:sandmark.util.opaquepredicatelib.OpaquePredicateGenerator,84,1,0,0,85,CLASS
,/:sandmark.util.opaquepredicatelib.DataStructurePredicateGenerator,28,1,0,0,29,CLASS
,/:sandmark.util.opaquepredicatelib.DSPGF1,266,0,0,0,266,CLASS
,/:sandmark.util.opaquepredicatelib.DSPGF2,395,0,0,0,395,CLASS
,/:sandmark.util.opaquepredicatelib.DSPGT1,308,0,0,0,308,CLASS
,/:sandmark.util.opaquepredicatelib.DSPGT2,268,0,0,0,268,CLASS
,/:sandmark.util.opaquepredicatelib.PredicateInfo,8,1,0,0,9,CLASS
,/:sandmark.util.opaquepredicatelib.ThreadPredicateGenerator,283,1,0,0,284,CLASS
,/:sandmark.util.opaquepredicatelib.ExprTree,510,1,0,0,511,CLASS
,/:sandmark.util.primitivepromotion.LocalPromoter,229,1,0,0,230,CLASS
,/:sandmark.util.primitivepromotion.ParamPromoter,151,1,0,0,152,CLASS
,/:sandmark.util.primitivepromotion.ReturnPromoter,97,1,0,0,98,CLASS
